run_id,dataset,system,source_file,line_no,qa_key,uuid,question_type,question,gold_answer,baseline_response,baseline_label,evidence_count,retrieved_count,any_strict_hit,all_strict_hit,any_coverage_hit_0p60,all_coverage_hit_0p60,max_evidence_coverage,evidence_json
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2460,15:17:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"What new leisure activity might Steven explore after August 22, 2027, based on his evolving movie preferences?",Steven might explore watching more romantic comedies.,No relevant memory found.,omission,3,20,False,False,False,False,0.2632,"[""Steven Miller's dislike for romantic comedies has evolved; he now appreciates the diversity and innovative storytelling in newer films."", ""Steven Miller is open to exploring romantic comedies further, recognizing the diversity and depth in storytelling they now offer."", ""Steven Miller expressed curiosity about how his evolving movie preferences might affect his leisure activities and personal interests.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2461,15:18:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"What is Steven Miller's current job title as of Oct 16, 2027?",Senior Trader at Innovative Investments LLC,Not found in memories.,omission,1,20,False,False,False,False,0.2778,"[""Steven Miller's career_status updated job_title from \""junior stock trader\"" to \""senior trader\"" at Innovative Investments LLC.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2462,15:18:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"What is Steven Miller's latest monthly income as of Oct 16, 2027?",$11500,"$9,500",hallucination,1,20,False,False,False,False,0.3333,"[""Steven Miller's career_status updated monthly_income from \""$9500\"" to \""$11500\"".""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2463,15:18:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"How has Steven Miller's physical health status changed by Oct 16, 2027?",From 'Excellent and Energetic' to 'Moderate and Stressed',Excellent and Energetic,omission,1,20,False,False,False,False,0.5,"[""Steven Miller's physical health status changed from \""Excellent and Energetic\"" to \""Moderate and Stressed\"" due to increased job responsibilities.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2464,15:18:4,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"What is Steven Miller's latest mental health status as of Oct 16, 2027?",Anxious and Overwhelmed,"Stable, alert, no issues",hallucination,1,20,False,False,False,False,0.3158,"[""Steven Miller's mental health status changed from \""Stable and Alert\"" to \""Anxious and Overwhelmed\"" following his promotion to Senior Trader.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2465,15:18:5,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"How has Steven Miller's approach to stress management evolved by Jun 15, 2027?",Incorporating mindfulness and dietary adjustments,No relevant memories found.,omission,1,20,False,False,False,False,0.1667,"[""Steven Miller began implementing stress management techniques like mindfulness and dietary adjustments to improve health and work-life balance.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2466,15:18:6,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"What role does AI play in Steven Miller's career strategy as of Aug 01, 2027?",Inspiring creativity and integrating insights into investment strategies,Provides emotional support.,hallucination,1,20,False,False,False,False,0.3529,"[""Steven Miller discussed the role of AI interactions in inspiring creativity and integrating insights into investment strategies.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2467,15:18:7,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,What role did Steven Miller's strategic acumen in tech investments play in his promotion to Senior Trader?,It was crucial for earning his promotion.,No evidence of promotion.,omission,2,20,False,False,False,False,0.3333,"[""Steven Miller's strategic acumen in tech investments played a crucial role in earning his promotion to Senior Trader."", ""Steven Miller continued to excel in his role as Senior Trader, leveraging his expertise in tech investments to drive successful outcomes.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2468,15:18:8,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,"What strategies did Steven Miller consider to manage stress after his promotion on May 01, 2027?",Lifestyle adjustments and relaxation techniques.,No relevant memories found.,omission,2,20,False,False,False,False,0.2727,"[""Steven Miller is considering lifestyle adjustments to better manage stress from increased job responsibilities, including incorporating relaxation techniques and passive leisure activities."", ""Steven Miller began implementing stress management techniques like mindfulness and dietary adjustments to improve health and work-life balance.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2469,15:18:9,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,What motivates Steven Miller to maintain his identity as a successful trader despite health challenges?,Social signaling and financial independence.,No health challenges mentioned.,omission,2,20,False,False,False,False,0.2667,"[""Steven Miller's motivation for maintaining identity as a successful trader is driven by social signaling and the desire for financial independence."", ""Steven Miller is committed to achieving financial freedom through strategic planning and leveraging creative motivation.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2470,15:19:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller express no interest in exploring lifestyle changes with his cat on January 06, 2028?","No, Steven expressed interest in exploring lifestyle changes with his cat.",No relevant memory found.,omission,2,20,False,False,False,False,0.2632,"[""Steven Miller expresses a desire to explore how his cat's presence might contribute positively to his well-being during stressful trading periods."", ""Steven Miller is interested in exploring how his cat's presence can help him achieve a more balanced lifestyle.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2475,15:20:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Basic Fact Recall,"What clothing style did Steven Miller transition to as of May 23, 2028?",Smart casual attire,business casual attire,hallucination,1,20,False,False,False,False,0.3529,"[""Steven Miller transitioned from casual tech wear to smart casual attire to present a polished image at industry events.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2478,15:21:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"What new beverage might Steven explore next, given his interest in matcha green tea as of Oct 07, 2028?",Steven might explore other teas with unique flavors and health benefits.,Matcha green tea.,hallucination,9,20,False,False,False,False,0.5,"[""Steven Miller attended a cultural event that showcased various tea types, including matcha."", ""Steven Miller's beverage preference evolved from regular green tea to matcha green tea."", ""Steven Miller prefers matcha green tea for its richer flavor and enhanced health benefits."", ""Steven Miller expressed excitement about incorporating matcha green tea into his daily routine."", ""Steven Miller shared anecdotes from a cultural event about diverse tea varieties and conversations with tea enthusiasts."", ""Steven Miller reflected on how his preference change to matcha green tea aligns with his goal of maintaining a balanced lifestyle."", ""Steven Miller expressed curiosity about the long-term effects of matcha green tea on his health and productivity."", ""Steven Miller seeks guidance on optimizing matcha tea consumption for maximum benefits."", ""Steven Miller values emotional resonance in cultural explorations, appreciating the sense of community and shared interests they provide.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2480,15:23:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"How might Steven Miller's shift in music preferences influence his leisure activities after February 22, 2029?",He may explore more diverse music genres.,No relevant memory found.,omission,2,20,False,False,False,False,0.1905,"[""Steven Miller expressed curiosity about how his evolving music preferences might influence his leisure activities and personal interests."", ""Steven Miller attended a live music event on February 22, 2029, where a country band performed, leading to a change in his music preferences.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2481,15:23:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"What impact might diverse music genres have on Steven Miller's productivity after February 22, 2029?",They might enhance his productivity.,No relevant memory found.,omission,2,20,False,False,False,False,0.25,"[""Steven Miller expressed curiosity about the impact of diverse music genres on his mood and productivity."", ""Steven Miller discussed the importance of emotional resonance in music and how it helps reconcile personal taste with broader appreciation.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2482,15:26:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller express a dislike for first-person shooters with strategic elements at the gaming convention on Jul 09, 2029?","No, Steven appreciated first-person shooters with strategic elements.",No evidence of that event.,omission,3,20,False,False,False,False,0.4737,"[""Steven Miller's game preferences have evolved to include first-person shooters with strategic elements."", ""Steven Miller enjoys first-person shooters that incorporate strategic elements, finding them a balance of excitement and mental challenge."", ""Steven Miller's attendance at the gaming convention on Jul 09, 2029, led to a newfound appreciation for strategic elements in first-person shooter games.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2484,15:26:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Basic Fact Recall,"What type of game did Steven Miller try at the gaming convention on Jul 09, 2029?",A first-person shooter game with strategic planning.,No relevant memory found.,omission,1,20,False,False,False,False,0.1905,"[""Steven Miller attended a gaming convention on Jul 09, 2029, where he tried a new first-person shooter game with strategic planning.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2485,15:28:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller retire on Apr 01, 2029, due to financial instability?","Steven retired on Jan 12, 2029, for financial freedom through tech investments.",No evidence of retirement.,hallucination,2,20,False,False,False,False,0.3636,"[""Steven Miller's career_status updated employment_status from \""employed\"" to \""retired\""."", ""Steven Miller expressed excitement and relief about his decision to retire early, aligning with his goal of achieving financial freedom through tech investments.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2486,15:28:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller's health status remain moderate and stressed after retiring on Jun 15, 2029?","Steven's health improved to good and restored by Apr 01, 2029.","No, it improved to excellent.",hallucination,2,20,False,False,False,False,0.5714,"[""Steven Miller's physical health status improved from 'Moderate and Stressed' to 'Good and Restored'."", ""Steven Miller's chronic disease situation updated from 'Stress-related fatigue' to 'None reported'.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2487,15:28:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller's network discourage his early retirement decision on Jan 12, 2029?",His network supported his retirement and passive income strategies.,No evidence found.,omission,2,20,False,False,False,False,0.3182,"[""Steven Miller acknowledged the support from his network as crucial in his decision to retire early and pursue passive income strategies."", ""Steven Miller expressed gratitude for the emotional support from his network, which has been crucial in his transition to retirement and health recovery.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2488,15:28:4,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,Did Steven Miller focus solely on tech investments without exploring new hobbies post-retirement?,Steven explored hobbies like painting and gardening post-retirement.,No evidence of retirement.,hallucination,2,20,False,False,False,False,0.25,"[""Steven Miller has reconnected with personal interests and hobbies post-retirement, such as painting and gardening, enhancing his quality of life."", ""Steven Miller discussed how his retirement has allowed him to focus on personal interests and hobbies like painting and gardening, enhancing his quality of life.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2489,15:28:5,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller's monthly income increase after retirement on Jan 12, 2029?",Steven's monthly income decreased to 0 after retirement.,No relevant memory found.,omission,1,20,False,False,False,False,0.3333,"[""Steven Miller's career_status updated monthly_income from \""11500\"" to \""0\"".""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2490,15:28:6,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,"How did Steven's health status change between April 1, 2029, and June 15, 2029?",Improved from 'Good and Restored' to 'Balanced'.,No relevant memories found.,omission,2,20,False,False,False,False,0.5714,"[""Steven Miller's physical health status improved from 'Moderate and Stressed' to 'Good and Restored'."", ""Steven Miller attributed his improved health status to reduced stress from retirement and a balanced lifestyle on Jun 15, 2029.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2491,15:28:7,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,"What motivated Steven to explore new interests post-retirement as of August 20, 2029?",Compensatory motivation to overcome career limitations.,No relevant memories found.,omission,2,20,False,False,False,False,0.1765,"[""Steven Miller expressed curiosity about exploring new interests and learning new skills post-retirement, such as photography and language learning."", ""Steven Miller's compensatory motivation drives him to overcome limitations felt during his career by exploring new interests.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2492,15:28:8,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,"What strategic planning activities did Steven engage in on June 15, 2029, to achieve financial freedom?",Tech investments planning.,No relevant memories found.,omission,2,20,False,False,False,False,0.3077,"[""On Jun 15, 2029, Steven Miller dedicated time to carefully plan his tech investments, aiming to maximize passive income potential and expressed excitement about the potential financial growth."", ""Steven Miller developed a robust investment strategy on Jun 15, 2029, setting a strong foundation for financial growth.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2493,15:28:9,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,"How did Steven's perception of personal fulfillment evolve from January 12, 2029, to November 12, 2029?",Shifted focus from career to personal fulfillment.,No relevant memories found.,omission,2,20,False,False,False,False,0.4167,"[""Steven Miller emphasized the importance of maintaining a balanced lifestyle and focusing on health recovery after retiring from active trading."", ""Steven Miller emphasized the importance of balancing professional success with personal fulfillment.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2494,15:28:10,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"What is Steven Miller's current physical health status as of April 01, 2029?",Good and Restored,Excellent and Energetic,hallucination,1,20,False,False,False,False,0.5714,"[""Steven Miller's physical health status improved from 'Moderate and Stressed' to 'Good and Restored'.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2495,15:28:11,bde53a03-5db5-ec95-ed7a-37b16b358336,Dynamic Update,"What is Steven Miller's latest emotional motivation for health recovery as of April 01, 2029?",Emotional resonance and companionship,Balancing success with well-being.,hallucination,1,20,False,False,False,False,0.2778,"[""Steven Miller is motivated by emotional resonance and seeks companionship and empathetic interactions to support his health recovery journey.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2496,15:29:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"What type of films might Steven Miller enjoy watching after Nov 24, 2029, considering his preference for intellectual stimulation?",Psychological thrillers with complex plots.,Documentaries.,hallucination,3,20,False,False,False,False,0.25,"[""Steven Miller's movie preference has evolved from disliking horror movies to liking psychological thrillers due to their intellectual stimulation."", ""Steven Miller's appreciation for psychological thrillers reflects his desire for intellectually engaging films with complex plots."", ""Exposure to psychological thrillers has prompted Steven Miller to appreciate films that offer intellectual stimulation through complex plots and character development.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2497,15:29:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Basic Fact Recall,"What type of movies does Steven Miller prefer as of Nov 24, 2029?",Psychological thrillers.,Documentaries,hallucination,1,20,False,False,False,False,0.1579,"[""Steven Miller's movie preference has evolved from disliking horror movies to liking psychological thrillers due to their intellectual stimulation.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2499,15:30:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller find watching his fish at home stressful and uninspiring on Apr 10, 2030?","No, he found it calming and inspiring.",No evidence found.,omission,1,20,False,False,False,False,0.2381,"[""Steven Miller's perspective on fish as pets evolved to view them as a source of inspiration for creative thinking and tranquility.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2500,15:30:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller express dissatisfaction with the simple joys in his life on Apr 10, 2030?","No, he expressed gratitude for them.",No evidence found.,omission,1,20,False,False,False,False,0.3571,"[""Steven Miller expressed gratitude for the simple joys that enhance his quality of life.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2502,15:31:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller decide to switch to sneakers on Aug 26, 2030, to enhance his professional image?",Steven decided to switch to formal shoes for a professional image.,"No, he did not.",hallucination,1,20,False,False,False,False,0.1724,"[""On Aug 26, 2030, Steven Miller decided to phase out sneakers from his wardrobe in favor of more formal footwear to enhance his professional image, especially with more client meetings coming up.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2503,15:31:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,How might Steven Miller's shift to formal footwear influence his choice of attire for a business conference in September 2030?,He may choose more formal attire to align with his professional image.,No relevant memory found.,omission,3,20,False,False,False,False,0.3529,"[""On Aug 26, 2030, Steven Miller decided to phase out sneakers from his wardrobe in favor of more formal footwear to enhance his professional image, especially with more client meetings coming up."", ""Steven Miller's shift in footwear preference aligns with his strategic thinking in adapting to evolving professional needs."", ""Steven Miller's decision to change footwear reflects his strategic planning and professional goals, enhancing his business attire.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2505,15:32:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Basic Fact Recall,"What beverage does Steven Miller avoid as of January 10, 2031?",Diet sodas,Sugary sodas,hallucination,1,20,False,False,False,False,0.15,"[""Steven Miller's beverage preference evolved to avoid diet sodas due to concerns about artificial sweeteners as of Jan 10, 2031.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2506,15:32:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"What healthier beverage alternatives might Steven Miller consider based on his concerns about artificial sweeteners as of Jan 10, 2031?",Steven might consider natural sweeteners or unsweetened drinks.,No relevant memories found.,omission,2,20,False,False,False,False,0.2,"[""Steven Miller's beverage preference evolved to avoid diet sodas due to concerns about artificial sweeteners as of Jan 10, 2031."", ""Steven Miller is motivated by creative expansion to explore healthier beverage options that align with taste preferences and health goals as of Jan 10, 2031.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2507,15:32:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"How might Steven Miller's productivity be affected by changing his beverage preferences on Jan 10, 2031?",Switching to healthier options might improve his energy levels and productivity.,No relevant memory data.,omission,2,20,False,False,False,False,0.375,"[""Steven Miller discussed implications of beverage preference changes on energy levels and productivity on Jan 10, 2031."", ""Steven Miller expressed curiosity about how changes in beverage preferences might affect his daily routine on Jan 10, 2031.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2508,15:33:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,What music genre could Steven explore to maintain focus during work as of 2031-05-28?,Classical rock.,Electronic music,hallucination,2,20,False,False,False,False,0.3125,"[""Steven Miller expressed curiosity about exploring music genres that offer rhythmic complexity and structure, such as classical rock."", ""Steven Miller prefers classical jazz for its structured harmonies, providing a balanced listening experience while working.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2509,15:33:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller express a preference for traditional jazz to enhance his productivity on May 28, 2031?","No, he preferred classical jazz for its structured harmonies.","No, he prefers electronic music.",hallucination,2,20,False,False,False,False,0.3333,"[""Steven Miller's music preference evolved from traditional jazz to classical jazz due to the structured harmonies that support his focus during work."", ""Steven Miller prefers classical jazz for its structured harmonies, providing a balanced listening experience while working.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2511,15:34:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Basic Fact Recall,"What gaming activity did Steven Miller decide to remove on Oct 12, 2031?",Puzzle games,No relevant memory found.,omission,1,20,False,False,False,False,0.1905,"[""On Oct 12, 2031, Steven Miller decided to remove puzzle games from his preferred gaming activities due to increased complexity and stress.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2512,15:34:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Boundary,"What was Steven Miller's favorite puzzle game before Oct 12, 2031?",This information is not provided.,Not mentioned in memories.,omission,0,20,False,False,False,False,0.0,[]
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2513,15:34:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller decide to continue playing puzzle games for relaxation on Oct 12, 2031?","No, he decided to remove them due to stress.",No evidence found.,omission,1,20,False,False,False,False,0.1905,"[""On Oct 12, 2031, Steven Miller decided to remove puzzle games from his preferred gaming activities due to increased complexity and stress.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2514,15:37:1,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller express a preference for horror movies during the tech conference on February 26, 2032?","No, Steven prefers tech and finance documentaries.",No relevant memory found.,omission,2,20,False,False,False,False,0.2857,"[""Steven Miller's movie preference evolved to include tech and finance documentaries for their educational value and alignment with his investment goals."", ""Steven Miller expressed interest in documentaries that align with his financial goals and personal interests.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2515,15:37:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,"What type of documentaries should Steven explore to align with his financial goals after February 27, 2032?",Tech and finance documentaries.,No relevant memories found.,omission,2,20,False,False,False,False,0.4,"[""Steven Miller's movie preference evolved to include tech and finance documentaries for their educational value and alignment with his investment goals."", ""Steven Miller expressed interest in documentaries that align with his financial goals and personal interests.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2518,15:40:3,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Boundary,Who are Steven Miller's family members?,Unknown; not provided in the input.,"Parents, partner, and one child.",hallucination,0,20,False,False,False,False,0.0,[]
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2520,15:40:5,bde53a03-5db5-ec95-ed7a-37b16b358336,Multi-hop Inference,"How did Steven Miller's health strategies impact his well-being by April 20, 2032?",His health began to stabilize.,Improved energy and focus.,hallucination,3,20,False,False,False,False,0.3529,"[""Steven Miller's health began to stabilize due to new wellness practices."", ""Steven Miller started implementing new wellness practices to stabilize his health."", ""Steven Miller expressed relief that his health began to stabilize as a result of new wellness practices.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2521,15:40:6,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller's passive income decrease to $10,000 per month on Nov 15, 2031?","No, it increased to $20,000 per month.",No evidence found.,omission,1,20,False,False,False,False,0.3684,"[""Steven Miller's passive income increased to $20,000 per month, marking a significant milestone in his investment journey.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2524,15:40:9,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller express curiosity about technology's role in financial management on Jun 23, 2032?","No, he expressed curiosity about technology supporting his wellness journey.",No memory found.,omission,1,20,False,False,False,False,0.2857,"[""Steven Miller expressed curiosity about the potential of technology to support his wellness journey.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2525,15:40:10,bde53a03-5db5-ec95-ed7a-37b16b358336,Basic Fact Recall,"What was Steven Miller's passive income per month as of November 15, 2031?","$20,000",No passive income data.,omission,1,20,False,False,False,False,0.3684,"[""Steven Miller's passive income increased to $20,000 per month, marking a significant milestone in his investment journey.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2526,15:40:11,bde53a03-5db5-ec95-ed7a-37b16b358336,Basic Fact Recall,"On January 10, 2032, what was Steven Miller's physical health status?",Poor and Fatigued,Excellent and Energetic,hallucination,1,20,False,False,False,False,0.4,"[""Steven Miller's physical health status changed from 'Good and Restored' to 'Poor and Fatigued', indicating a significant decline in his health.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2529,15:41:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Generalization & Application,How might Steven Miller's evolving perspective on dogs influence his approach to personal well-being?,He may consider integrating a dog for companionship and exercise benefits.,No evidence of dog perspective change.,omission,3,20,False,False,False,False,0.2778,"[""Steven Miller's perspective on dogs evolved on Jul 13, 2032, recognizing the potential benefits of companionship and exercise."", ""Steven Miller expressed curiosity about integrating a dog into his life for improved physical health and emotional support."", ""Steven Miller expressed interest in how integrating a pet might improve his quality of life and enhance his well-being.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2531,15:42:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"Did Steven Miller prefer a casual look over a tailored business casual style on Nov 27, 2032?","No, he preferred a tailored business casual style.",No memory data available.,omission,2,20,False,False,False,False,0.3889,"[""Steven Miller's clothing preference evolved to tailored business casual attire, reflecting personal style and current fashion trends."", ""Steven Miller expressed satisfaction with the tailored business casual look, aligning with strategic thinking and professional aspirations.""]"
mem0_medium,medium,mem0,outputs\baseline_sharded_v2\mem0_medium\merged\mem0_medium_qa_merged.jsonl,2534,15:44:2,bde53a03-5db5-ec95-ed7a-37b16b358336,Memory Conflict,"On April 14, 2033, did Steven Miller decide to add almond milk to his coffee to increase calorie intake?","No, he decided to remove almond milk to reduce calorie intake.","No, for smoother taste.",hallucination,2,20,False,False,False,False,0.4444,"[""Steven Miller updated his beverage preference from cold brew coffee with almond milk to plain cold brew coffee to reduce calorie intake."", ""Steven Miller's dietary consultation recommended reducing almond milk consumption due to calorie concerns.""]"
